id	title	title_source	title_uri	ccodes	matches	names	types	aat_types	parent_name	parent_id	lon	lat	geowkt	geo_source	geo_id	start	end
81161	Akrotiri			CY	wd:Q2125333;gn:146837	Akrotiri	inhabited places				32.97	34.61	POINT (32.97 34.61)		wd:Q2125333	-1550	-1150
81162	Aksai Chin				wd:Q230830;dbp:Aksai_Chin	Aksai Chin	region				79.1333	35.1167	POINT (79.13330000000001 35.1167)		dbp:Aksai_Chin	1949	1980
81163	Aksha			EG		Aksha	inhabited places									-1550	-1070
81164	Aksu			CN		Aksu	inhabited places										
81165	Aksum			ET	wd:Q5832;viaf:134898301;gn:344420;loc:n82225747;dbp:Axum;tgn:1089698	Aksum	inhabited places				38.724442	14.124482	POINT (38.724442 14.124482)		tgn:1089698		
81166	Akwamu				dbp:Akwamu	Akwamu	nation									1600	1700
81167	Akwe Shavante					Akwe Shavante	cultural group									1500	1500
81168	Akyab			MM	wd:Q738748;viaf:235690929;gn:1295765;dbp:Sittwe;tgn:1066282	Akyab	inhabited places				92.9167	20.15	POINT (92.91670000000001 20.15)		tgn:1066282	1400	1600
81169	Al Faw			IQ	wd:Q1164081;gn:99446;dbp:Al-Faw	Al Faw	inhabited places				48.4722	29.9758	POINT (48.4722 29.9758)		dbp:Al-Faw	1900	2005
81170	Al Fustat			EG	wd:Q839456;viaf:153791355;gn:352261;loc:n99034064	Al Fustat	inhabited places				31.233333333	30.0	POINT (31.233333333 30)		wd:Q839456	600	800
81171	Al Hira			IQ	wd:Q310799;viaf:168038285;gn:99343;loc:nr97024087	Al Hira	inhabited places				44.45	31.883333333	POINT (44.45 31.883333333)		wd:Q310799	600	800
81172	Al Madain			IQ		Al Madain	inhabited places										
81173	Al Mukalla			YE	dbp:Al_Mukalla;wd:Q20303189;gn:6940741	Al Mukalla	inhabited places				49.1333	14.5333	POINT (49.1333 14.5333)		dbp:Al_Mukalla	1500	1950
81174	Al Qadisiya			IQ		Al Qadisiya	inhabited places									226	642
81175	Al Qatif			SA	dbp:Qatif;wd:Q31875721;gn:108927;loc:n97907652	Al Qatif	inhabited places				50.02452	26.5208	POINT (50.02452 26.5208)		wd:Q31875721	1500	1950
81176	Al Raydaniyya			EG		Al Raydaniyya	inhabited places									1512	1639
81177	Al-'Abbasa			EG		Al-'Abbasa	inhabited places									1250	1300
81178	Al-Hajj Umar Ahmadu Sefu					Al-Hajj Umar Ahmadu Sefu	nation									1880	1910
81179	Ala			IT	wd:Q243644;viaf:35144647632535851997;gn:6540650	Ala	inhabited places				11.0	45.75	POINT (11 45.75)		wd:Q243644		
81180	Alabama			US	wd:Q173;viaf:131885589;tgn:7002659;gn:4829764;loc:n79027034;dbp:Alabama	Alabama	state				-87	33	POINT (-87 33)		tgn:7002659	1793	1895
81181	Alabama					Alabama	cultural group				-86.7	32.7	POINT (-86.7 32.7)		dbp:Alabama	1492	1600
81182	Alabama				wd:Q558643;gn:4829738;loc:sh91002748;tgn:1121061	Alabama	river				-86.2667	32.4833	POINT (-86.2667 32.4833)		tgn:1121061	1861	1865
81183	Alaca Hüyük			TR	wd:Q558861;dbp:Alaca_Höyük	Alaca Hüyük;Alaca Huyuk	inhabited places				34.695575	40.233895	POINT (34.695575 40.233895)		wd:Q558861	-1250	-1250
81184	Alaka				dbp:Alaka	Alaka	cultural group									-12000	-1000
81185	Alalakh			GR	dbp:Alalakh	Alalakh	inhabited places									-1550	-1070
81186	Alalia			FR	dbp:Aléria;wd:Q34796866;gn:3038225;tgn:7016436	Alalia;Aleria	inhabited places				9.515752	42.102404	POINT (9.515752000000001 42.102404)		tgn:7016436	-700	-300
81187	Alamgirpur			IN	dbp:Alamgirpur;wd:Q4705914	Alamgirpur	archaeological site				77.4825	29.0056	POINT (77.4825 29.0056)		dbp:Alamgirpur	-2500	-500
81188	Alamo, The			US		Alamo, The	inhabited places									1783	1905
81189	Alamut			IR	wd:Q4706020;dbp:Alamut	Alamut	fortification;inhabited places				50.5864	36.4447	POINT (50.5864 36.4447)		dbp:Alamut	1250	1300
81190	Alans				dbp:Alans	Alans	cultural group									240	395
81191	Alarcos			ES	wd:Q2830654;dbp:Battle_of_Alarcos;tgn:7017510	Alarcos	inhabited places				-2.083333	39.55	POINT (-2.083333 39.55)		tgn:7017510	1000	1500
81192	Alaska			US	wd:Q797;viaf:139487266;tgn:7006450;gn:5879092;loc:n79018447;dbp:Alaska	Alaska	possession;state				-153	65	POINT (-153 65)		tgn:7006450	1945	1995
81193	Alaska Range				wd:Q156684;viaf:238119288;tgn:1109860;gn:5879088;loc:sh85003168;dbp:Alaska_Range	Alaska Range	mountain range				-151.007	63.0694	POINT (-151.007 63.0694)		wd:Q156684	1783	1905
81194	Alaska, Gulf of				dbp:Gulf_of_Alaska	Alaska, Gulf of	gulf				-144	57	POINT (-144 57)		dbp:Gulf_of_Alaska	700	1500
81195	Alavi			IN		Alavi	inhabited places									-900	600
81196	Alba Fucens			IT	wd:Q944515;viaf:143202672;gn:8410805;loc:n91042425;dbp:Alba_Fucens	Alba Fucens	inhabited places				13.409	42.0799	POINT (13.409 42.0799)		dbp:Alba_Fucens	-240	-240
81197	Albacete			ES	wd:Q15095;viaf:153633268;gn:2522258;loc:n82151668;dbp:Albacete;tgn:7007125	Albacete	inhabited places				-1.85	38.983333	POINT (-1.85 38.983333)		tgn:7007125		
81198	Albania				wd:Q222;viaf:130228708;tgn:7006417;gn:783754;loc:n83221467;dbp:Albania	Albania	nation				20	41	POINT (20 41)		tgn:7006417	1947	1968
81199	Albanians				dbp:Albanians	Albanians	cultural group									2005	2005
81200	Albanus, Lacus			IT		Albanus, Lacus	lake									-240	-240
81201	Albanus, Mons			IT		Albanus, Mons	mountain									-240	-240
81202	Albany			AU	wd:Q704257;viaf:267668071;gn:2077963;loc:n82059283;tgn:7001924	Albany	penal settlement;inhabited places				117.865952	-35.003101	POINT (117.865952 -35.003101)		tgn:7001924	1780	1880
81203	Albany			US		Albany	inhabited places									1600	1750
81204	Albert			FR	wd:Q30940;viaf:247359155;gn:6451270;tgn:7008619	Albert	inhabited places				2.650961	50.000906	POINT (2.650961 50.000906)		tgn:7008619	1914	1917
81234	Alexandria ad Oxum			AF		Alexandria ad Oxum	inhabited places									-360	-320
81205	Albert, Lake					Albert, Lake	lake									-10000	-500
81206	Alberta				wd:Q1951;viaf:312732044;gn:5883102;loc:n79034968;dbp:Alberta;tgn:7005694	Alberta	province				-115	55	POINT (-115 55)		tgn:7005694	1783	1905
81207	Albi			FR	wd:Q132801;viaf:155947194;gn:3038261;loc:n81043405;dbp:Albi;tgn:7008447	Albi;Albiga	inhabited places				2.145833333	43.928055555	POINT (2.145833333 43.928055555)		wd:Q132801	1100	1400
81208	Albigensian			FR		Albigensian											
81209	Albion				dbp:Albion	Albion	region									-200	400
81210	Albreda			GM	dbp:Albreda;wd:Q1013025;gn:2413985	Albreda	inhabited places				-16.3867	13.3344	POINT (-16.3867 13.3344)		dbp:Albreda	1600	1700
81211	Albury			AU	wd:Q331764;viaf:156447812;gn:2178174;loc:n85046919;dbp:Albury;tgn:1096077	Albury	inhabited places				146.923935	-36.07494	POINT (146.923935 -36.07494)		tgn:1096077	1780	1880
81212	Alcacer			PT	wd:Q850697;viaf:146667145;gn:2272212;loc:n86122139	Alcacer	inhabited places				-8.513333333	38.3725	POINT (-8.513333333 38.3725)		wd:Q850697	1000	1500
81213	Alcobaça			ES		Alcobaça;Alcobaca	inhabited places									1098	1300
81214	Alcudia			ES	wd:Q385923;viaf:126133449;gn:6533929;loc:n82036425;dbp:Alcúdia	Alcudia	inhabited places				3.12083	39.8508	POINT (3.12083 39.8508)		dbp:Alcúdia	1100	1400
81215	Alcántara			ES	wd:Q389205;viaf:154918463;gn:2522155;loc:n93048055;dbp:Alcántara	Alcántara;Alcantara	inhabited places				-6.88972	39.7222	POINT (-6.88972 39.7222)		dbp:Alcántara	1100	1300
81216	Aldan					Aldan	river									1644	1911
81217	Aleksandrovka			RU		Aleksandrovka	archaeological site									-6000	-2000
81218	Alemanni				dbp:Alemanni	Alemanni	cultural group									1152	1190
81219	Alemannia				dbp:Alamannia;tgn:6000160	Alemannia	region				8.5	47.5	POINT (8.5 47.5)		tgn:6000160	750	850
81220	Alençon			FR	wd:Q181269;viaf:134894293;gn:3038230;loc:n82136702;dbp:Alençon;tgn:7008621	Alençon;Alencon	inhabited places				0.093111	48.434758	POINT (0.093111 48.434758)		tgn:7008621	1648	1715
81221	Aleppo			SY	wd:Q41183;viaf:152061976;tgn:1002052;gn:170063;loc:n81053997;dbp:Aleppo;tgn:7002252	Aleppo;Beroea	inhabited places				37.161173	36.201241	POINT (37.161173 36.201241)		tgn:7002252	-550	-331
81222	Aleria			FR	dbp:Aléria;wd:Q34796866;gn:3038225;tgn:7016436	Aleria	inhabited places				9.515752	42.102404	POINT (9.515752000000001 42.102404)		tgn:7016436	-264	-201
81223	Alessandria			IT	dbp:Alessandria;tgn:7005125	Alessandria	inhabited places				8.616667	44.9	POINT (8.616667 44.9)		tgn:7005125	1100	1400
81224	Aleut				dbp:Aleut	Aleut	cultural group									700	1500
81225	Aleutian Islands				wd:Q119285;viaf:239901857;tgn:7019773;gn:5879148;loc:sh85003359;dbp:Aleutian_Islands	Aleutian Islands	island group				-173.501	52.0969	POINT (-173.501 52.0969)		dbp:Aleutian_Islands	700	1500
81226	Alexander, Empire of					Alexander, Empire of	nation									-323	-220
81227	Alexandretta			TR	dbp:İskenderun;tgn:7002326	Alexandretta	inhabited places				36.1333	36.6167	POINT (36.1333 36.6167)		tgn:7002326		
81228	Alexandria			US	dbp:Alexandria	Alexandria	inhabited places				-77.04692	38.80484	POINT (-77.04692 38.80484)		gn:4744091	1754	1760
81229	Alexandria			EG	wd:Q87;viaf:129002681;gn:361058;loc:n80067694;dbp:Alexandria;tgn:7001188	Alexandria	inhabited places				29.955266	31.215645	POINT (29.955266 31.215645)		tgn:7001188	226	642
81230	Alexandria Arachoton			AF		Alexandria Arachoton	inhabited places									-360	-320
81231	Alexandria Areion			AF	wd:Q45313;viaf:130198044;gn:1140026;loc:n81108322;dbp:Herat	Alexandria Areion;Herat	inhabited places				62.2031	34.3419	POINT (62.2031 34.3419)		dbp:Herat	-200	400
81232	Alexandria Eschate			UZ	dbp:Alexandria_Eschate	Alexandria Eschate	inhabited places				69.6333	40.25	POINT (69.63330000000001 40.25)		dbp:Alexandria_Eschate	-360	-320
81233	Alexandria Margiana			TM	dbp:Merv	Alexandria Margiana;Merv	inhabited places									-350	-100
81235	Algarve			PT	wd:Q26831;viaf:137194398;dbp:Algarve;tgn:7003836	Algarve	region				-8.156423	37.188488	POINT (-8.156423 37.188488)		tgn:7003836	1000	1500
81236	Algeria				dbp:Algeria;wd:Q262;viaf:1144898516950291388;tgn:7016752;gn:2589581;loc:n79064760	Algeria;Icosium	possession;nation				3	28	POINT (3 28)		tgn:7016752	800	1200
81237	Algiers			DZ	wd:Q3561;viaf:122613150;gn:2507480;loc:n79058668;dbp:Algiers;tgn:7001314	Algiers	inhabited places				3.05	36.783	POINT (3.05 36.783)		tgn:7001314	1310	1360
81238	Algiers				dbp:Algeria	Algiers;Algeria;Icosium	nation				2	36.7	POINT (2 36.7)		dbp:Algeria	1794	1815
81239	Algoa Bay				dbp:Algoa_Bay;wd:Q2879573;tgn:1112562;gn:1023340;loc:no2015091486	Algoa Bay	bay				25.7697	-33.7994	POINT (25.7697 -33.7994)		dbp:Algoa_Bay	1325	1500
81240	Algonquin					Algonquin	cultural group									-2500	-1250
81241	Ali Kosh			IQ	dbp:Ali_Kosh	Ali Kosh	inhabited places									-8000	-5000
81242	Alicante			ES	wd:Q11959;viaf:316732310;gn:6355390;loc:n80001322;dbp:Alicante;tgn:7007259	Alicante	inhabited places				-0.483333	38.35	POINT (-0.483333 38.35)		tgn:7007259	1100	1400
81243	Alice Boër			BR		Alice Boër;Alice Boer	archaeological site									-12000	-1000
81244	Alice Springs			AU	dbp:Alice_Springs	Alice Springs	inhabited places				133.87	23.7	POINT (133.87 23.7)		dbp:Alice_Springs	1901	2005
81245	Alids				dbp:Alids	Alids	dynasty									750	809
81246	Aligarh			IN	wd:Q201832;viaf:139549302;gn:1279017;loc:n80025803;dbp:Aligarh,_Uttar_Pradesh	Aligarh	inhabited places				78.08	27.88	POINT (78.08 27.88)		wd:Q201832	1857	1857
81247	Allada				dbp:Allada;tgn:1089602	Allada	nation				2.151	6.665	POINT (2.151 6.665)		tgn:1089602	1600	1700
81248	Allahabad			IN	dbp:Allahabad;wd:Q3612324;tgn:7001500	Allahabad	inhabited places				81.833285	25.448937	POINT (81.833285 25.448937)		tgn:7001500	1500	1800
81249	Allahabad				dbp:Allahabad	Allahabad	nation				82.5	25.45	POINT (82.5 25.45)		dbp:Allahabad	1526	1707
81250	Allen's Cave			AU		Allen's Cave	inhabited places									-60000	1
81251	Allia Bay			KE	wd:Q27199068;gn:201078	Allia Bay	archaeological site				36.26951	3.75269	POINT (36.26951 3.75269)		wd:Q27199068	-4000000	-35000
81252	Allobroges			FR	dbp:Allobroges	Allobroges	cultural group									-200	-120
81253	Alma			UA		Alma	inhabited places									1850	1913
81254	Alma-Ata			RU	dbp:Almaty	Alma-Ata	inhabited places				76.8958	43.2775	POINT (76.89579999999999 43.2775)		dbp:Almaty	1949	1959
81255	Almalyk			CN		Almalyk	inhabited places									1310	1360
81256	Almaty			KZ	wd:Q35493;viaf:312795957;gn:1526384;loc:n79134880;dbp:Almaty;tgn:7011439	Almaty	inhabited places				76.8958	43.2775	POINT (76.89579999999999 43.2775)		dbp:Almaty	1985	2005
81257	Almeria			ES	wd:Q10400;viaf:161802803;gn:6355530;loc:n80001096;dbp:Almería	Almeria;Unci	inhabited places				-2.46806	36.8403	POINT (-2.46806 36.8403)		dbp:Almería	1100	1400
81258	Almohad Empire				dbp:Almohad_Caliphate	Almohad Empire	nation									1096	1270
81259	Almohads				dbp:Almohad_Caliphate	Almohads	dynasty									1100	1300
81260	Almoravid Empire				dbp:Almoravid_dynasty	Almoravid Empire	nation									1096	1270
81261	Alnu			JP		Alnu	cultural group									1150	1350
81262	Alodia				dbp:Alodia	Alodia	nation				33.9833	17.65	POINT (33.9833 17.65)		dbp:Alodia	500	750
81263	Alor			PK		Alor	inhabited places									550	1206
81264	Alpes Cottiae				wd:Q623322;gn:8378476;dbp:Alpes_Cottiae	Alpes Cottiae	province				6.784058333	45.016697222	POINT (6.784058333 45.016697222)		wd:Q623322	-51	150
81265	Alpes Graiae et Poeninae				dbp:Alpes_Poeninae	Alpes Graiae et Poeninae	province									-51	150
81266	Alpes Maritimae				wd:Q3139;viaf:133267547;gn:3038049;loc:n82031739;wd:Q309270;gn:8378478;dbp:Alpes_Maritimae	Alpes Maritimae	province				6.4936	44.5724	POINT (6.4936 44.5724)		dbp:Alpes_Maritimae	-51	150
81297	Amboina			ID	tgn:7002852	Amboina	inhabited places				128.1667	-3.6833	POINT (128.1667 -3.6833)		tgn:7002852	1780	1900
81298	Amboina				wd:Q219608;viaf:256242786;gn:1651529;loc:n82011708;tgn:7002852;whg:81297	Amboina;Pulau Ambon	island				128.1667	-3.6833	POINT (128.1667 -3.6833)		tgn:7002852	1550	1800
81299	Ambracia			GR;GR	dbp:Ambracia;wd:Q208573;gn:264559;tgn:7010721	Ambracia	inhabited places				20.985278	39.160556	POINT (20.985278 39.160556)		tgn:7010721	-431	-404
81300	Ameca			MX		Ameca	inhabited places									100	1200
81267	Alps				dbp:Alps;wd:Q1286;viaf:315124935;gn:2661786;loc:sh85003839;tgn:7007746	Alps	mountain range				10	46.416667	POINT (10 46.416667)		tgn:7007746	-264	-201
81268	Alsace-Lorraine			FR	dbp:Alsace-Lorraine	Alsace-Lorraine	region				7	48.67	POINT (7 48.67)		dbp:Alsace-Lorraine	1815	1852
81269	Alsium			IT	dbp:Alsium;wd:Q4735811;gn:3171564;tgn:7005383	Alsium	inhabited places				12.1	41.9333	POINT (12.1 41.9333)		dbp:Alsium	-240	-240
81270	Altai				wd:Q60169103	Altai	region				87.933333333	49.216666666	POINT (87.93333333299999 49.216666666)		wd:Q60169103	1985	2005
81271	Altai Mountains				dbp:Altai_Mountains	Altai Mountains	mountain range				89	49	POINT (89 49)		dbp:Altai_Mountains	-200	400
81272	Altaic Peoples					Altaic Peoples	cultural group									-1250	-750
81273	Altamira			MX		Altamira	inhabited places									-1200	-200
81274	Altamira			ES		Altamira	archaeological site;inhabited places									-25000	-15000
81275	Altar de Sacrificios			MX	dbp:Altar_de_Sacrificios	Altar de Sacrificios	inhabited places				-90.533	16.467	POINT (-90.533 16.467)		dbp:Altar_de_Sacrificios	-1200	-200
81276	Altepetlac			MX		Altepetlac	inhabited places									1200	1600
81277	Altiplano				viaf:247189999;wd:Q118574;dbp:Altiplano;tgn:1110790	Altiplano	region				-68	-18	POINT (-68 -18)		tgn:1110790	-12000	-1000
81279	Altun Shan				dbp:Altyn-Tagh;wd:Q682334;gn:1281768	Altun Shan	mountain range				87.389102	37.913414	POINT (87.38910199999999 37.913414)		wd:Q682334	-6000	-2000
81280	Altxerri			ES	wd:Q361060;viaf:245392790	Altxerri	archaeological site				-2.134722222	43.268611111	POINT (-2.134722222 43.268611111)		wd:Q361060	-25000	-15000
81281	Alvastra			SE	wd:Q1756189;dbp:Alvastra;tgn:1099687	Alvastra	religious structure				14.6506	58.2944	POINT (14.6506 58.2944)		dbp:Alvastra	1098	1300
81282	Alwa				dbp:Alodia	Alwa	nation				33.9833	17.65	POINT (33.9833 17.65)		dbp:Alodia	-600	600
81283	Alwar			IN	dbp:Alwar;wd:Q2722762;viaf:151331592;gn:1278946;loc:n85079817;tgn:1074396	Alwar	inhabited places				76.610274	27.564416	POINT (76.610274 27.564416)		tgn:1074396	1500	1800
81284	Amabato			EC		Amabato	inhabited places									1525	1525
81285	Amadzimba			ZA		Amadzimba	inhabited places									-10000	-5000
81286	Amakusa			JP	wd:Q452634;viaf:132559475;gn:1865358;loc:n83049308;dbp:Amakusa	Amakusa	inhabited places				130.117	32.4	POINT (130.117 32.4)		dbp:Amakusa	1467	1598
81287	Amalfi			IT	wd:Q80563;viaf:151254863;gn:6537391;loc:n79021800;dbp:Amalfi;tgn:7004574	Amalfi	inhabited places				14.6	40.633333	POINT (14.6 40.633333)		tgn:7004574	750	850
81288	Amantlan			MX		Amantlan	inhabited places									1200	1600
81289	Amaquemecan			MX	dbp:Amecameca	Amaquemecan	inhabited places				-98.7667	19.1278	POINT (-98.7667 19.1278)		dbp:Amecameca	1519	1521
81290	Amara			IQ	tgn:1079380	Amara	inhabited places				47	31.8333	POINT (47 31.8333)		tgn:1079380	1914	1918
81291	Amaravati			IN		Amaravati	religious center;inhabited places									300	550
81292	Amasia			TR	dbp:Amasya;tgn:7002337	Amasia;Amasya	religious division				35.833056	40.653333	POINT (35.833056 40.653333)		tgn:7002337	600	600
81293	Amasya			TR	dbp:Amasya	Amasya;Amasia	inhabited places				35.8331	40.65	POINT (35.8331 40.65)		dbp:Amasya	1512	1639
81294	Amathus			CY	wd:Q2343313;gn:146822;dbp:Amathus;tgn:6000227	Amathus	inhabited places				33.1419	34.7125	POINT (33.1419 34.7125)		tgn:6000227	-700	-300
81296	Amazon Basin				wd:Q244451;loc:sh85004136;dbp:Amazon_basin	Amazon Basin	basin				-54.883333333	-2.3	POINT (-54.883333333 -2.3)		wd:Q244451	1500	1800
81325	Anadyr'			RU	wd:Q7978;gn:2127202;loc:n84114766;dbp:Anadyr_(town);tgn:7014881	Anadyr'	inhabited places				177.4833	64.75	POINT (177.4833 64.75)		tgn:7014881	1829	1932
81301	Amekni			DZ		Amekni	inhabited places									-10000	-500
81302	American Samoa				wd:Q16641;viaf:149435299;tgn:7005667;gn:5880801;loc:n79145002;dbp:American_Samoa	American Samoa	possession				-170.7	-14.3	POINT (-170.7 -14.3)		dbp:American_Samoa	1780	1900
81303	American Virgin Islands				wd:Q11703;viaf:235518082;tgn:7005118;gn:4796775;loc:n80125675;dbp:United_States_Virgin_Islands	American Virgin Islands	possession				-64.9333	18.35	POINT (-64.9333 18.35)		dbp:United_States_Virgin_Islands	1961	1962
81304	Amery Ice Shelf			AQ	dbp:Amery_Ice_Shelf	Amery Ice Shelf	glacier				71	-69.75	POINT (71 -69.75)		dbp:Amery_Ice_Shelf	1819	1916
81305	Amida			TR	wd:Q83081;gn:316540;dbp:Diyarbakır;tgn:7002338	Amida;Diyarbakir	religious division				40.217213	37.913629	POINT (40.217213 37.913629)		tgn:7002338	600	600
81306	Amiens			FR	wd:Q41604;viaf:162797643;gn:3037854;loc:n79116223;dbp:Amiens;tgn:7010588	Amiens;Ambianum;Samarobriva	inhabited places				2.3	49.9	POINT (2.3 49.9)		tgn:7010588	1648	1715
81307	Amirante Islands				dbp:Amirante_Islands	Amirante Islands	island group				53.6667	-4.81667	POINT (53.6667 -4.81667)		dbp:Amirante_Islands	1800	1850
81308	Amisus			TR	wd:Q160450;viaf:123882309;gn:740264;dbp:Samsun;tgn:7002339	Amisus;Samsun	religious division;inhabited places				36.33	41.286667	POINT (36.33 41.286667)		tgn:7002339	-500	1
81309	Amjhera				tgn:7545755	Amjhera	nation				75.118493	22.557829	POINT (75.118493 22.557829)		tgn:7545755	1857	1859
81310	Amman			JO	wd:Q3805;viaf:155939834;gn:250441;loc:n80109269;dbp:Amman;tgn:7002392	Amman;Philadelphia	inhabited places				35.9333	31.95	POINT (35.9333 31.95)		tgn:7002392	600	800
81311	Ammon				dbp:Ammon	Ammon	nation									-1006	-966
81312	Amol			IR	wd:Q331078;viaf:238140925;gn:143534;dbp:Amol;tgn:1078917	Amol	inhabited places				52.35	36.4667	POINT (52.35 36.4667)		tgn:1078917	-360	-320
81313	Amphipolis			GR	dbp:Amphipolis;wd:Q217414;viaf:240924364;gn:736893;tgn:7011094	Amphipolis	nation;inhabited places;inhabited places				23.85	40.833333	POINT (23.85 40.833333)		tgn:7011094	-454	-428
81314	Amri			PK	wd:Q477620;tgn:6000250	Amri	archaeological site				67.923	25.909	POINT (67.923 25.909)		tgn:6000250	-2500	-500
81315	Amritsar			IN	dbp:Amritsar;wd:Q582224;tgn:7001498	Amritsar	inhabited places				74.874759	31.636606	POINT (74.874759 31.636606)		tgn:7001498	1500	1800
81316	Amsa-dong			KR	wd:Q2647314;gn:1847010;loc:n85329174;dbp:Amsa-dong	Amsa-dong	archaeological site				127.13	37.5605	POINT (127.13 37.5605)		dbp:Amsa-dong	-6000	-2000
81317	Amsterdam			NL	loc:n78095634;viaf:158212776;gn:2759794;wd:Q727;dbp:Amsterdam;tgn:7006952	Amsterdam	inhabited places				4.916667	52.35	POINT (4.916667 52.35)		tgn:7006952	1947	1968
81318	Amu Darya				dbp:Amu_Darya;wd:Q8493;viaf:236363562;tgn:1052164;gn:601415	Amu Darya;Oxus	river				68.3063	37.106	POINT (68.30629999999999 37.106)		wd:Q8493	-200	400
81319	Amud			IL	dbp:Amud	Amud	archaeological site				43.2322	9.99917	POINT (43.2322 9.999169999999999)		dbp:Amud	-2500000	-35000
81320	Amur				wd:Q6886;gn:2027748	Amur	region;nation				127.833333333	53.55	POINT (127.833333333 53.55)		wd:Q6886	1600	1914
